timestamp,zone_id,is_estimated,estimation_method,temporal_granularity,updated_at,created_at,production_nuclear_MW,production_geothermal_MW,production_biomass_MW,production_coal_MW,production_wind_MW,production_solar_MW,production_hydro_MW,production_gas_MW,production_oil_MW,production_unknown_MW,production_hydro_discharge_MW,production_battery_discharge_MW,consumption_nuclear_MW,consumption_geothermal_MW,consumption_biomass_MW,consumption_coal_MW,consumption_wind_MW,consumption_solar_MW,consumption_hydro_MW,consumption_gas_MW,consumption_oil_MW,consumption_unknown_MW,consumption_hydro_discharge_MW,consumption_battery_discharge_MW
2020-12-26 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,46584,,19347,682591,85444,33828,93091,34047,,2722,,,46575,0,19343,682458,85428,33822,93073,34040,0,2721,0,0
2020-12-26 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47023,,19694,676258,73296,23144,101953,34598,,2934,,,47006,0,19687,676016,73270,23136,101917,34585,0,2933,0,0
2020-12-26 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47421,,19769,692120,71283,6491,106503,34660,,2994,,,47404,0,19762,691871,71258,6489,106465,34647,0,2993,0,0
2020-12-26 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:11.101Z,2025-10-02T19:50:11.101Z,47129,,19864,683376,64223,0,108113,35286,,2982,,,47111,0,19856,683123,64199,0,108073,35273,0,2981,0,0
2020-12-26 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:58.183Z,2025-10-02T19:50:58.183Z,47481,,19733,662163,42724,0,108220,35279,,2930,,,47463,0,19726,661909,42708,0,108178,35265,0,2929,0,0
2020-12-26 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47475,,19551,651513,53781,0,105928,35450,,2692,,,47457,0,19543,651262,53761,0,105887,35436,0,2691,0,0
2020-12-26 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:11.101Z,2025-10-02T19:50:11.101Z,47422,,19461,661634,46677,0,104521,36036,,2616,,,47404,0,19453,661383,46659,0,104482,36023,0,2615,0,0
2020-12-26 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:11.101Z,2025-10-02T19:50:11.101Z,47423,,19381,643376,51409,0,107206,35532,,2598,,,47405,0,19373,643130,51390,0,107165,35519,0,2597,0,0
2020-12-26 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,48048,,18903,650068,47878,0,105221,32301,,2524,,,48029,0,18896,649818,47859,0,105180,32289,0,2523,0,0
2020-12-26 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47887,,18880,647101,62252,0,98908,31357,,2495,,,47877,0,18876,646962,62239,0,98887,31351,0,2494,0,0
2020-12-26 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47818,,18880,651848,49065,0,95211,31440,,2442,,,47812,0,18878,651762,49058,0,95198,31436,0,2442,0,0
2020-12-26 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47842,,18861,641604,39272,0,94225,30717,,2450,,,47836,0,18859,641517,39266,0,94213,30713,0,2450,0,0
2020-12-26 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47738,,18849,642888,43952,0,92174,30865,,2443,,,47731,0,18847,642801,43947,0,92162,30861,0,2443,0,0
2020-12-26 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47921,,18941,657469,36395,0,86987,30930,,2479,,,47915,0,18938,657382,36390,0,86975,30926,0,2478,0,0
2020-12-26 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,48045,,19187,674503,37991,7258,82782,31611,,2520,,,48039,0,19185,674415,37986,7257,82771,31607,0,2520,0,0
2020-12-26 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,48053,,19236,671681,42452,19376,79180,32247,,2586,,,48047,0,19234,671593,42446,19374,79170,32242,0,2586,0,0
2020-12-27 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47759,,19268,670112,56396,42088,79426,30741,,2486,,,47749,0,19264,669974,56384,42079,79410,30735,0,2485,0,0
2020-12-27 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47769,,19269,658100,66293,56490,77260,30327,,2392,,,47752,0,19262,657861,66269,56469,77232,30316,0,2391,0,0
2020-12-27 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,47881,,19179,652153,69460,63069,79071,29488,,2326,,,47864,0,19172,651915,69435,63046,79042,29477,0,2325,0,0
2020-12-27 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,46477,,18986,641118,77382,79702,79482,30128,,2212,,,46460,0,18979,640888,77354,79673,79454,30117,0,2211,0,0
2020-12-27 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,45632,,18930,645679,72015,88424,77640,29424,,2237,,,45616,0,18924,645450,71989,88393,77612,29414,0,2236,0,0
2020-12-27 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,45403,,18823,633922,80983,87541,80247,29175,,2274,,,45387,0,18817,633695,80954,87510,80218,29164,0,2273,0,0
2020-12-27 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,46765,,18929,656514,88778,60472,82381,28825,,2396,,,46756,0,18925,656381,88760,60460,82364,28819,0,2396,0,0
2020-12-27 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,46499,,18837,650469,82734,56123,84287,29836,,2381,,,46489,0,18833,650336,82717,56111,84270,29830,0,2381,0,0
2020-12-27 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:24.052Z,2025-10-02T19:39:24.052Z,46640,,19122,670840,67591,42421,85208,31620,,2619,,,46630,0,19118,670703,67577,42412,85191,31614,0,2618,0,0
2020-12-27 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,46908,,19473,684815,65952,24575,94863,32648,,2840,,,46891,0,19466,684568,65928,24566,94829,32636,0,2839,0,0
2020-12-27 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47109,,19538,703793,66830,5985,102889,32886,,2915,,,47092,0,19531,703541,66806,5982,102852,32874,0,2914,0,0
2020-12-27 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47589,,19617,697805,62571,0,107354,33548,,2971,,,47572,0,19610,697551,62549,0,107315,33535,0,2970,0,0
2020-12-27 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47726,,19498,686568,53124,0,108645,33819,,2904,,,47708,0,19490,686315,53105,0,108604,33807,0,2903,0,0
2020-12-27 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47900,,19315,676494,54450,0,106887,33895,,2668,,,47882,0,19308,676243,54429,0,106847,33882,0,2667,0,0
2020-12-27 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47925,,19225,672746,52547,0,105010,32797,,2591,,,47907,0,19218,672493,52528,0,104970,32785,0,2590,0,0
2020-12-27 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47983,,19145,654829,61357,0,106949,33172,,2519,,,47965,0,19138,654583,61334,0,106909,33160,0,2518,0,0
2020-12-27 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47222,,18683,654782,59503,0,104799,30255,,2525,,,47204,0,18676,654535,59480,0,104759,30244,0,2524,0,0
2020-12-27 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47167,,18627,641302,59376,0,104476,30105,,2475,,,47157,0,18623,641165,59363,0,104453,30098,0,2474,0,0
2020-12-27 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47096,,18621,642050,62402,0,102144,29452,,2421,,,47090,0,18618,641969,62394,0,102131,29448,0,2420,0,0
2020-12-27 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47095,,18620,661682,55774,0,100550,29343,,2446,,,47089,0,18617,661597,55767,0,100537,29339,0,2446,0,0
2020-12-27 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:11.402Z,2025-10-02T19:51:11.402Z,47077,,18631,677848,70848,0,100799,29753,,2443,,,47071,0,18628,677767,70840,0,100787,29749,0,2443,0,0
2020-12-27 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47278,,18648,681643,61103,0,100917,30271,,2487,,,47272,0,18646,681559,61095,0,100904,30267,0,2486,0,0
2020-12-27 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47585,,18953,709529,71180,8559,101390,31429,,2667,,,47579,0,18951,709444,71172,8558,101378,31425,0,2666,0,0
2020-12-27 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47522,,19053,709752,73231,20459,104104,33858,,2693,,,47517,0,19051,709670,73223,20457,104092,33854,0,2693,0,0
2020-12-28 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47480,,19077,734571,91382,38779,102674,32307,,2592,,,47471,0,19074,734438,91365,38772,102656,32301,0,2591,0,0
2020-12-28 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47465,,19137,729086,90598,52207,102606,32999,,2521,,,47449,0,19131,728850,90568,52190,102572,32988,0,2520,0,0
2020-12-28 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47354,,18965,721095,108703,62763,100778,31648,,2512,,,47339,0,18959,720862,108668,62743,100746,31638,0,2511,0,0
2020-12-28 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47516,,18903,723665,103354,73612,98971,31703,,2457,,,47501,0,18897,723434,103321,73589,98939,31693,0,2456,0,0
2020-12-28 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47179,,18772,699162,100704,79684,94508,32363,,2409,,,47163,0,18766,698934,100671,79658,94477,32352,0,2408,0,0
2020-12-28 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,46718,,18717,714764,92137,76180,96455,32243,,2462,,,46703,0,18711,714530,92107,76155,96423,32233,0,2461,0,0
2020-12-28 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46989,,18830,727696,106465,51385,100070,32193,,2627,,,46980,0,18827,727561,106445,51375,100051,32187,0,2626,0,0
2020-12-28 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,46854,,18865,726639,90502,50130,100855,32045,,2694,,,46845,0,18862,726505,90485,50121,100837,32039,0,2694,0,0
2020-12-28 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47494,,19118,728726,77379,40529,99453,33459,,2955,,,47485,0,19115,728589,77364,40521,99434,33453,0,2955,0,0
2020-12-28 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,47511,,19242,731498,76829,24690,106294,33615,,3145,,,47495,0,19235,731253,76804,24681,106259,33604,0,3144,0,0
2020-12-28 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47555,,19351,736241,86024,7143,109439,34566,,3240,,,47539,0,19344,735991,85995,7141,109402,34554,0,3239,0,0
2020-12-28 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47608,,19373,730663,66594,0,112638,34948,,3108,,,47591,0,19366,730407,66570,0,112599,34936,0,3107,0,0
2020-12-28 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47451,,19183,722836,83908,0,115292,35206,,3038,,,47435,0,19176,722589,83879,0,115253,35194,0,3037,0,0
2020-12-28 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,47375,,18997,724516,83363,0,114299,34955,,2825,,,47359,0,18990,724268,83335,0,114260,34943,0,2824,0,0
2020-12-28 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:23.909Z,2025-10-02T19:50:23.909Z,47391,,18828,713359,60621,0,113167,33849,,2718,,,47375,0,18821,713106,60600,0,113127,33837,0,2717,0,0
2020-12-28 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47011,,18740,693182,76282,0,113147,32366,,2683,,,46994,0,18734,692935,76255,0,113107,32354,0,2682,0,0
2020-12-28 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47431,,18695,661143,55560,0,107973,30394,,2507,,,47413,0,18688,660895,55539,0,107933,30382,0,2506,0,0
2020-12-28 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47233,,18672,666445,75556,0,104921,30892,,2479,,,47223,0,18668,666306,75540,0,104899,30886,0,2479,0,0
2020-12-28 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,47028,,18718,651384,91836,0,99113,30764,,2439,,,47022,0,18715,651302,91824,0,99100,30760,0,2439,0,0
2020-12-28 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,47041,,18815,650057,92290,0,98540,31218,,2455,,,47035,0,18813,649977,92279,0,98528,31214,0,2455,0,0
2020-12-28 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,47009,,18824,662539,97050,0,97184,31146,,2475,,,47004,0,18822,662459,97038,0,97172,31142,0,2475,0,0
2020-12-28 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46793,,18889,674495,95997,0,98230,32735,,2537,,,46788,0,18887,674414,95985,0,98218,32731,0,2537,0,0
2020-12-28 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,47199,,19160,707292,83455,5163,98819,33789,,2701,,,47194,0,19158,707209,83445,5162,98807,33785,0,2700,0,0
2020-12-28 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,47072,,19250,717083,66047,17965,100697,34084,,2750,,,47067,0,19248,716999,66040,17963,100685,34080,0,2750,0,0
2020-12-29 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,47348,,19305,729229,86595,33194,98447,33853,,2712,,,47339,0,19301,729093,86578,33188,98429,33847,0,2712,0,0
2020-12-29 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:36.959Z,2025-10-02T19:39:36.959Z,47214,,19295,719921,82160,44192,97717,33907,,2698,,,47198,0,19289,719682,82133,44178,97684,33895,0,2697,0,0
2020-12-29 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,47144,,19213,720725,88368,46678,97106,32988,,2720,,,47128,0,19206,720485,88338,46662,97074,32977,0,2719,0,0
2020-12-29 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46924,,19171,727604,111452,56958,94753,31737,,2662,,,46909,0,19164,727370,111416,56939,94722,31727,0,2661,0,0
2020-12-29 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46611,,19125,710157,76932,61356,93648,31989,,2613,,,46595,0,19119,709919,76907,61335,93616,31978,0,2612,0,0
2020-12-29 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,46200,,19018,699602,97111,62941,96082,32087,,2674,,,46185,0,19012,699370,97079,62920,96050,32076,0,2673,0,0
2020-12-29 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46534,,19076,717269,114191,44785,100483,33373,,2789,,,46525,0,19072,717134,114170,44776,100464,33367,0,2789,0,0
2020-12-29 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46330,,19139,720293,114137,40018,99206,33357,,2826,,,46321,0,19136,720159,114115,40010,99187,33351,0,2826,0,0
2020-12-29 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46236,,19334,725497,92770,33686,100226,34355,,3033,,,46227,0,19331,725361,92753,33679,100207,34348,0,3033,0,0
2020-12-29 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46267,,19419,739046,85216,21806,106045,33338,,3241,,,46252,0,19413,738801,85188,21799,106010,33326,0,3240,0,0
2020-12-29 10:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46703,,19522,753505,63232,3664,110176,34997,,3240,,,46687,0,19516,753248,63210,3663,110138,34985,0,3239,0,0
2020-12-29 11:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46800,,19553,717110,85087,0,111984,35382,,3099,,,46784,0,19546,716859,85057,0,111944,35370,0,3098,0,0
2020-12-29 12:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,47080,,19442,733059,71076,0,111236,35756,,2978,,,47064,0,19435,732805,71051,0,111198,35744,0,2977,0,0
2020-12-29 13:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,46936,,19259,718580,77987,0,107785,35999,,2791,,,46919,0,19252,718330,77959,0,107748,35987,0,2790,0,0
2020-12-29 14:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,46890,,19142,709358,87025,0,105918,35979,,2626,,,46874,0,19136,709110,86994,0,105881,35966,0,2626,0,0
2020-12-29 15:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,46741,,19060,698314,104115,0,105569,34598,,2586,,,46725,0,19053,698071,104079,0,105532,34586,0,2585,0,0
2020-12-29 16:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46534,,18956,679936,126499,0,102517,33467,,2583,,,46518,0,18949,679700,126456,0,102481,33455,0,2582,0,0
2020-12-29 17:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46357,,18942,675968,136678,0,100203,33442,,2573,,,46348,0,18938,675836,136651,0,100184,33435,0,2573,0,0
2020-12-29 18:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,45832,,18934,670157,126978,0,97205,34122,,2497,,,45826,0,18932,670077,126963,0,97194,34118,0,2497,0,0
2020-12-29 19:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,45788,,18880,663575,130528,0,97080,34589,,2509,,,45783,0,18878,663496,130512,0,97069,34585,0,2509,0,0
2020-12-29 20:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,45784,,18895,683041,133100,0,97440,34560,,2545,,,45779,0,18893,682963,133085,0,97428,34556,0,2545,0,0
2020-12-29 21:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,45791,,18987,699046,146342,0,95714,36277,,2596,,,45786,0,18984,698967,146325,0,95703,36273,0,2596,0,0
2020-12-29 22:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:25.581Z,2025-10-02T19:51:25.581Z,46075,,19290,700663,147916,5601,96034,36870,,2769,,,46070,0,19287,700584,147899,5601,96024,36866,0,2769,0,0
2020-12-29 23:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46145,,19379,726263,126413,17329,99072,38424,,2843,,,46140,0,19377,726183,126399,17327,99061,38420,0,2843,0,0
2020-12-30 00:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,46546,,19343,753218,127738,44009,101012,38007,,2750,,,46538,0,19340,753089,127716,44001,100994,38000,0,2749,0,0
2020-12-30 01:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46187,,19364,735889,111183,59244,98723,37085,,2660,,,46173,0,19358,735659,111149,59226,98692,37073,0,2660,0,0
2020-12-30 02:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:36.016Z,2025-10-02T19:51:36.016Z,45934,,19200,737363,137720,77005,95539,36600,,2649,,,45920,0,19194,737140,137678,76981,95510,36589,0,2648,0,0
2020-12-30 03:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,46104,,19086,716338,121232,84670,93753,35949,,2529,,,46089,0,19080,716115,121194,84644,93723,35938,0,2529,0,0
2020-12-30 04:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,45918,,19013,691604,108272,92594,90498,34601,,2489,,,45903,0,19007,691382,108237,92565,90469,34590,0,2488,0,0
2020-12-30 05:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:36.016Z,2025-10-02T19:51:36.016Z,45799,,18980,687189,110889,91610,93363,33259,,2565,,,45785,0,18974,686970,110853,91581,93334,33249,0,2564,0,0
2020-12-30 06:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:36.016Z,2025-10-02T19:51:36.016Z,46046,,19155,711326,100037,63417,100404,33773,,2702,,,46037,0,19151,711195,100018,63406,100385,33767,0,2701,0,0
2020-12-30 07:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:50:35.057Z,2025-10-02T19:50:35.057Z,45872,,19137,716414,95178,50004,99582,34119,,2729,,,45864,0,19134,716282,95160,49995,99563,34113,0,2729,0,0
2020-12-30 08:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:39:50.220Z,2025-10-02T19:39:50.220Z,45879,,19424,721056,102976,38266,101713,35024,,3066,,,45870,0,19421,720925,102958,38259,101694,35018,0,3066,0,0
2020-12-30 09:00:00+00:00,CN,True,GENERAL_PURPOSE_ZONE_MODEL,,2025-10-02T19:51:36.016Z,2025-10-02T19:51:36.016Z,45973,,19549,731963,97052,24173,105566,35852,,3267,,,45958,0,19542,731725,97020,24166,105532,35841,0,3266,0,0
