timestamp,hmm_state,hmm_prob_0,hmm_prob_1,hmm_prob_2,hmm_prob_3,hmm_prob_4
2022-01-02 01:00:00+00:00,4,0.32518689710126997,8.86558176051666e-50,9.180523627288998e-10,8.403065211223868e-33,0.6748131019754927
2022-01-02 02:00:00+00:00,4,0.4832755605830538,3.6903918130166836e-48,6.941771521079785e-09,5.22718272840081e-33,0.5167244324767967
2022-01-02 03:00:00+00:00,4,0.556009814472335,7.228453532582031e-47,5.15527930639337e-08,3.216880967434555e-30,0.44399013397067955
2022-01-02 04:00:00+00:00,4,0.5555721640297414,1.1888581264111453e-44,3.0623991593926186e-08,9.183326890433353e-30,0.4444278053509724
2022-01-02 05:00:00+00:00,4,0.5012695356204665,2.722757356332077e-44,4.042016607150116e-08,3.1535215675818517e-30,0.49873042395582173
2022-01-02 06:00:00+00:00,4,0.292022981067182,9.04114412873721e-45,2.684517920457573e-08,2.299416359792793e-29,0.7079769920851602
2022-01-02 07:00:00+00:00,4,0.10060753046610434,6.204230899671582e-43,1.9789898831793842e-07,2.9474048346498474e-28,0.8993922716379529
2022-01-02 08:00:00+00:00,4,0.03536133685893339,2.478615524649862e-42,2.1138841105554834e-07,8.918276829240165e-28,0.9646384517476041
2022-01-02 09:00:00+00:00,4,0.0038734701143409763,8.811060461276708e-43,3.169013351669202e-08,1.4861520718190513e-28,0.9961264982009258
2022-01-02 10:00:00+00:00,4,0.00019892848722742834,2.48584574542941e-43,4.380194816818028e-08,1.1044396647198269e-29,0.9998010277119688
